ID,typeName,30DayPrice,30DayVolume,30DayISKVolume,7DayPrice,7DayVolume,7DayISKVolume
8007,Experimental SV-2000 Rapid Light Missile Launcher,,,,,,
19149,Pithum B-Type Medium Remote Shield Booster,,,,,,
19151,Pithum A-Type Medium Remote Shield Booster,,,,,,
2295,Thermal Shield Hardener I,,,,,,
3697,Silicate Glass,,,,,,
8023,Upgraded 'Malkuth' Rapid Light Missile Launcher,,,,,,
19169,Gistii C-Type Small Shield Booster,,,,,,
19171,Gistii B-Type Small Shield Booster,,,,,,
19173,Gistii A-Type Small Shield Booster,,,,,,
1944,Bestower,,,,,,
8025,Limited 'Limos' Rapid Light Missile Launcher,,,,,,
19175,Pithi C-Type Small Shield Booster,,,,,,
3699,Quafe,,,,,,
19177,Pithi B-Type Small Shield Booster,,,,,,
3701,Certification Results,,,,,,
19199,Gist A-Type Large Shield Booster,,,,,,
19198,Gist X-Type X-Large Shield Booster,,,,,,
19179,Pithi A-Type Small Shield Booster,,,,,,
19200,Gist X-Type Large Shield Booster,,,,,,
19201,Pith C-Type Large Shield Booster,,,,,,
19181,Gistum C-Type Medium Shield Booster,,,,,,
8027,Prototype 'Arbalest' Rapid Light Missile Launcher,,,,,,
19202,Pith C-Type X-Large Shield Booster,,,,,,
19208,Pith X-Type X-Large Shield Booster,,,,,,
19183,Gistum B-Type Medium Shield Booster,,,,,,
19203,Pith B-Type Large Shield Booster,,,,,,
19209,Pithum C-Type Explosive Shield Amplifier,,,,,,
19204,Pith B-Type X-Large Shield Booster,,,,,,
3703,Nerve Sticks,,,,,,
19206,Pith A-Type X-Large Shield Booster,,,,,,
19185,Gistum A-Type Medium Shield Booster,,,,,,
19207,Pith X-Type Large Shield Booster,,,,,,
19197,Gist A-Type X-Large Shield Booster,,,,,,
19205,Pith A-Type Large Shield Booster,,,,,,
14706,Vepas' Modified X-Large Shield Booster,,,,,,
19187,Pithum C-Type Medium Shield Booster,,,,,,
19211,Pithum C-Type Thermal Shield Amplifier,,,,,,
8089,Arbalest Compact Light Missile Launcher,,,,,,
19196,Gist B-Type X-Large Shield Booster,,,,,,
19189,Pithum B-Type Medium Shield Booster,,,,,,
19191,Pithum A-Type Medium Shield Booster,,,,,,
19193,Gist C-Type Large Shield Booster,,,,,,
19213,Pithum C-Type Kinetic Shield Amplifier,,,,,,
19195,Gist C-Type X-Large Shield Booster,,,,,,
19194,Gist B-Type Large Shield Booster,,,,,,
19215,Pithum C-Type EM Shield Amplifier,,,,,,
3705,Crash,,,,,,
8091,TE-2100 Ample Light Missile Launcher,,,,,,
14705,Thon's Modified X-Large Shield Booster,,,,,,
19217,Pithum B-Type Explosive Shield Amplifier,,,,,,
19219,Pithum B-Type Thermal Shield Amplifier,,,,,,
2297,Explosive Shield Hardener II,,,,,,
8101,Malkuth' Heavy Missile Launcher I,,,,,,
19221,Pithum B-Type Kinetic Shield Amplifier,,,,,,
3707,Blue Pill,,,,,,
14704,Kaikka's Modified X-Large Shield Booster,,,,,,
19223,Pithum B-Type EM Shield Amplifier,,,,,,
19225,Pithum A-Type Explosive Shield Amplifier,,,,,,
8103,Advanced 'Limos' Heavy Missile Bay I,,,,,,
19227,Pithum A-Type Thermal Shield Amplifier,,,,,,
1948,Magnetometric ECM I,,,,,,
3709,Drop,,,,,,
19229,Pithum A-Type Kinetic Shield Amplifier,,,,,,
8105,Arbalest' Heavy Missile Launcher,,,,,,
19231,Pithum A-Type EM Shield Amplifier,,,,,,
2299,Kinetic Shield Hardener II,,,,,,
14703,Estamel's Modified Large Shield Booster,,,,,,
19233,Gistum C-Type Explosive Shield Amplifier,,,,,,
3711,X-Instinct,,,,,,
2034,Entrapment Array 2,,,,,,
19235,Gistum B-Type Explosive Shield Amplifier,,,,,,
8113,Upgraded 'Malkuth' Torpedo Launcher,,,,,,
19237,Gistum C-Type Thermal Shield Amplifier,,,,,,
19239,Gistum B-Type Thermal Shield Amplifier,,,,,,
14702,Vepas' Modified Large Shield Booster,,,,,,
8115,Limited 'Limos' Torpedo Launcher,,,,,,
3713,Vitoc,,,,,,
1949,Basic' Signal Amplifier,,,,,,
19241,Gistum C-Type Kinetic Shield Amplifier,,,,,,
14701,Thon's Modified Large Shield Booster,,,,,,
2301,EM Shield Hardener II,,,,,,
14700,Kaikka's Modified Large Shield Booster,,,,,,
19243,Gistum B-Type Kinetic Shield Amplifier,,,,,,
8117,Prototype 'Arbalest' Torpedo Launcher,,,,,,
19245,Gistum C-Type EM Shield Amplifier,,,,,,
3715,Frozen Food,,,,,,
19247,Gistum B-Type EM Shield Amplifier,,,,,,
19249,Gistum A-Type Explosive Shield Amplifier,,,,,,
8133,Mark I Compact Capacitor Flux Coil,,,,,,
19251,Gistum A-Type Thermal Shield Amplifier,,,,,,
3717,Dairy Products,,,,,,
19253,Gistum A-Type Kinetic Shield Amplifier,,,,,,
1951,Basic' Tracking Enhancer,,,,,,
8135,Type-D Restrained Capacitor Flux Coil,,,,,,
2303,Thermal Shield Hardener II,,,,,,
19255,Gistum A-Type EM Shield Amplifier,,,,,,
14698,Estamel's Modified Large Graviton Smartbomb,,,,,,
19257,Gist C-Type Kinetic Shield Hardener,,,,,,
8175,Type-D Restrained Capacitor Power Relay,,,,,,
19258,Pith C-Type Kinetic Shield Hardener,,,,,,
3719,Tourists,,,,,,
19259,Gist C-Type Explosive Shield Hardener,,,,,,
2031,Entrapment Array 1,,,,,,
19260,Pith C-Type Explosive Shield Hardener,,,,,,
8177,Mark I Compact Capacitor Power Relay,,,,,,
2305,Autotrophs,,,,,,
19261,Gist C-Type Thermal Shield Hardener,,,,,,
3721,Slaves,,,,,,
1952,Sensor Booster II,,,,,,
19262,Pith C-Type Thermal Shield Hardener,,,,,,
8225,Mark I Compact Power Diagnostic System,,,,,,
2032,Cap Recharger II,,,,,,
19263,Gist C-Type EM Shield Hardener,,,,,,
2306,Non-CS Crystals,,,,,,
19264,Pith C-Type EM Shield Hardener,,,,,,
3723,Slaver Hound,,,,,,
8263,Mark I Compact Reactor Control Unit,,,,,,
19265,Gist B-Type EM Shield Hardener,,,,,,
19266,Pith B-Type EM Shield Hardener,,,,,,
19267,Gist B-Type Thermal Shield Hardener,,,,,,
8295,Type-D Restrained Shield Flux Coil,,,,,,
3725,Livestock,,,,,,
19268,Pith B-Type Thermal Shield Hardener,,,,,,
2307,Felsic Magma,,,,,,
1955,Gravimetric ECM I,,,,,,
19269,Gist B-Type Explosive Shield Hardener,,,,,,
8297,Mark I Compact Shield Flux Coil,,,,,,
19270,Pith B-Type Explosive Shield Hardener,,,,,,
3727,Plutonium,,,,,,
19271,Gist B-Type Kinetic Shield Hardener,,,,,,
19272,Pith B-Type Kinetic Shield Hardener,,,,,,
8335,Type-D Restrained Shield Power Relay,,,,,,
2308,Suspended Plasma,,,,,,
19273,Gist A-Type Kinetic Shield Hardener,,,,,,
14696,Vepas' Modified Large Graviton Smartbomb,,,,,,
3729,Toxic Waste,,,,,,
2030,Pirate Detection Array 5,,,,,,
19274,Pith A-Type Kinetic Shield Hardener,,,,,,
8337,Mark I Compact Shield Power Relay,,,,,,
19275,Gist A-Type Explosive Shield Hardener,,,,,,
1956,Radar ECM I,,,,,,
19276,Pith A-Type Explosive Shield Hardener,,,,,,
2309,Ionic Solutions,,,,,,
8419,Large Azeotropic Restrained Shield Extender,,,,,,
3731,Megacorp Management,,,,,,
19277,Gist A-Type Thermal Shield Hardener,,,,,,
14694,Thon's Modified Large Graviton Smartbomb,,,,,,
19278,Pith A-Type Thermal Shield Hardener,,,,,,
19279,Gist A-Type EM Shield Hardener,,,,,,
8427,Small Azeotropic Restrained Shield Extender,,,,,,
2310,Noble Gas,,,,,,
3732,Empire Control,,,,,,
19280,Pith A-Type EM Shield Hardener,,,,,,
14692,Kaikka's Modified Large Graviton Smartbomb,,,,,,
19281,Gist X-Type EM Shield Hardener,,,,,,
8433,Medium Azeotropic Restrained Shield Extender,,,,,,
19282,Pith X-Type EM Shield Hardener,,,,,,
3756,Gnosis,,,,,,
2311,Reactive Gas,,,,,,
19283,Gist X-Type Thermal Shield Hardener,,,,,,
1957,Multispectral ECM I,,,,,,
3764,Leviathan,,,,,,
19284,Pith X-Type Thermal Shield Hardener,,,,,,
8517,Medium F-S9 Regolith Compact Shield Extender,,,,,,
19285,Gist X-Type Explosive Shield Hardener,,,,,,
19286,Pith X-Type Explosive Shield Hardener,,,,,,
8521,Small F-S9 Regolith Compact Shield Extender,,,,,,
19287,Gist X-Type Kinetic Shield Hardener,,,,,,
19288,Pith X-Type Kinetic Shield Hardener,,,,,,
2312,Supertensile Plastics,,,,,,
19289,Pith C-Type Shield Boost Amplifier,,,,,,
8529,Large F-S9 Regolith Compact Shield Extender,,,,,,
19293,Gist A-Type Shield Boost Amplifier,,,,,,
1958,Ladar ECM I,,,,,,
19295,Pith X-Type Shield Boost Amplifier,,,,,,
19297,Gist C-Type Shield Boost Amplifier,,,,,,
8531,Small Murky Compact Remote Shield Booster,,,,,,
19299,Gist B-Type Shield Boost Amplifier,,,,,,
19301,Gist X-Type Shield Boost Amplifier,,,,,,
19303,Pith B-Type Shield Boost Amplifier,,,,,,
8535,Small Asymmetric Enduring Remote Shield Booster,,,,,,
2317,Oxides,,,,,,
19311,Pith A-Type Shield Boost Amplifier,,,,,,
19313,Coreli C-Type 5MN Microwarpdrive,,,,,,
19315,Corelum C-Type 50MN Microwarpdrive,,,,,,
19317,Core C-Type 500MN Microwarpdrive,,,,,,
8537,Small S95a Scoped Remote Shield Booster,,,,,,
19319,Coreli B-Type 5MN Microwarpdrive,,,,,,
1963,Remote Sensor Booster I,,,,,,
19321,Corelum B-Type 50MN Microwarpdrive,,,,,,
19323,Core B-Type 500MN Microwarpdrive,,,,,,
19335,Core X-Type 500MN Microwarpdrive,,,,,,
19329,Core A-Type 500MN Microwarpdrive,,,,,,
19327,Corelum A-Type 50MN Microwarpdrive,,,,,,
8579,Medium Murky Compact Remote Shield Booster,,,,,,
19325,Coreli A-Type 5MN Microwarpdrive,,,,,,
19337,Gistii C-Type 5MN Microwarpdrive,,,,,,
14690,Estamel's Modified Ballistic Control System,,,,,,
19339,Gistum C-Type 50MN Microwarpdrive,,,,,,
2319,Test Cultures,,,,,,
19341,Gist C-Type 500MN Microwarpdrive,,,,,,
8583,Medium Asymmetric Enduring Remote Shield Booster,,,,,,
19343,Gistii B-Type 5MN Microwarpdrive,,,,,,
19345,Gistum B-Type 50MN Microwarpdrive,,,,,,
19347,Gist B-Type 500MN Microwarpdrive,,,,,,
3277,Zainou 'Gypsy' Propulsion Jamming PJ-802,,,,,,
19349,Gistii A-Type 5MN Microwarpdrive,,,,,,
8585,Medium S95a Scoped Remote Shield Booster,,,,,,
3276,Zainou 'Gypsy' Long Range Targeting LT-806,,,,,,
19351,Gistum A-Type 50MN Microwarpdrive,,,,,,
1964,Remote Sensor Booster II,,,,,,
19359,Gist X-Type 500MN Microwarpdrive,,,,,,
19353,Gist A-Type 500MN Microwarpdrive,,,,,,
19361,Corpum B-Type EM Energized Membrane,,,,,,
2321,Polyaramids,,,,,,
8635,Large Murky Compact Remote Shield Booster,,,,,,
19363,Centum B-Type EM Energized Membrane,,,,,,
19382,Luther Veron's Head,,,,,,
3278,Zainou 'Gypsy' Propulsion Jamming PJ-804,,,,,,
19398,Confiscated Viral Agent,,,,,,
19399,Confiscated Vitoc,,,,,,
19400,1st Tier Overseer's Personal Effects,,,,,,
8639,Large Asymmetric Enduring Remote Shield Booster,,,,,,
3271,Zainou 'Gypsy' Electronic Warfare EW-902,,,,,,
19401,2nd Tier Overseer's Personal Effects,,,,,,
3279,Zainou 'Gypsy' Propulsion Jamming PJ-806,,,,,,
19730,Communications Logs,,,,,,
19732,Sansha Supply Pit Passcard,,,,,,
19402,3rd Tier Overseer's Personal Effects,,,,,,
3270,Zainou 'Gypsy' Signature Analysis SA-706,,,,,,
19739,Cruise Missile Launcher II,,,,,,
8641,Large S95a Scoped Remote Shield Booster,,,,,,
1968,Remote Sensor Dampener I,,,,,,
19403,4th Tier Overseer's Personal Effects,,,,,,
19744,Sigil,,,,,,
2029,Pirate Detection Array 4,,,,,,
2327,Microfiber Shielding,,,,,,
19404,5th Tier Overseer's Personal Effects,,,,,,
3272,Zainou 'Gypsy' Electronic Warfare EW-904,,,,,,
3280,Zainou 'Gypsy' Sensor Linking SL-902,,,,,,
3273,Zainou 'Gypsy' Electronic Warfare EW-906,,,,,,
8748,Photonic Upgraded Co-Processor,,,,,,
19759,Long Distance Jamming,,,,,,
19405,6th Tier Overseer's Personal Effects,,,,,,
19760,Frequency Modulation,,,,,,
19406,7th Tier Overseer's Personal Effects,,,,,,
19761,Signal Dispersion,,,,,,
19726,Phoenix,,,,,,
19407,8th Tier Overseer's Personal Effects,,,,,,
8759,125mm Light 'Scout' Autocannon I,,,,,,
3274,Zainou 'Gypsy' Long Range Targeting LT-802,,,,,,
19766,Signal Suppression,,,,,,
19408,9th Tier Overseer's Personal Effects,,,,,,
3281,Zainou 'Gypsy' Sensor Linking SL-904,,,,,,
3275,Zainou 'Gypsy' Long Range Targeting LT-804,,,,,,
19767,Weapon Destabilization,,,,,,
19409,11th Tier Overseer's Personal Effects,,,,,,
1969,Remote Sensor Dampener II,,,,,,
2328,Water-Cooled CPU,,,,,,
8785,125mm Light Carbine Repeating Cannon I,,,,,,
3282,Zainou 'Gypsy' Sensor Linking SL-906,,,,,,
19806,Target Painter II,,,,,,
19410,12th Tier Overseer's Personal Effects,,,,,,
19810,Peripheral Compact Target Painter,,,,,,
19411,13th Tier Overseer's Personal Effects,,,,,,
8787,125mm Light Gallium Machine Gun,,,,,,
19812,Parallel Enduring Target Painter,,,,,,
19412,14th Tier Overseer's Personal Effects,,,,,,
3267,Zainou 'Gypsy' CPU Management EE-606,,,,,,
3268,Zainou 'Gypsy' Signature Analysis SA-702,,,,,,
19814,Phased Scoped Target Painter,,,,,,
19413,15th Tier Overseer's Personal Effects,,,,,,
3283,Zainou 'Gypsy' Weapon Disruption WD-902,,,,,,
3258,Inherent Implants 'Squire' Power Grid Management EG-606,,,,,,
19414,16th Tier Overseer's Personal Effects,,,,,,
19921,Target Painting,,,,,,
3262,Zainou 'Gypsy' Electronics Upgrades EU-602,,,,,,
3269,Zainou 'Gypsy' Signature Analysis SA-704,,,,,,
8789,125mm Light Prototype Automatic Cannon,,,,,,
19415,17th Tier Overseer's Personal Effects,,,,,,
19922,Signature Focusing,,,,,,
2329,Biocells,,,,,,
19416,18th Tier Overseer's Personal Effects,,,,,,
19923,Morpheus Enduring Magnetometric ECM,,,,,,
1973,Sensor Booster I,,,,,,
8815,150mm Light 'Scout' Autocannon I,,,,,,
19417,19th Tier Overseer's Personal Effects,,,,,,
19925,Aergia Compact Magnetometric ECM,,,,,,
3284,Zainou 'Gypsy' Weapon Disruption WD-904,,,,,,
19418,20th Tier Overseer's Personal Effects,,,,,,
3263,Zainou 'Gypsy' Electronics Upgrades EU-604,,,,,,
19927,Hypnos Scoped Magnetometric ECM,,,,,,
19419,21st Tier Overseer's Personal Effects,,,,,,
19724,Moros,,,,,,
8817,150mm Light Carbine Repeating Cannon I,,,,,,
19929,Induced Compact Multispectral ECM,,,,,,
3264,Zainou 'Gypsy' Electronics Upgrades EU-606,,,,,,
19420,22nd Tier Overseer's Personal Effects,,,,,,
19421,23rd Tier Overseer's Personal Effects,,,,,,
19931,Compulsive Scoped Multispectral ECM,,,,,,
3285,Quad Light Beam Laser II,,,,,,
19422,10th Tier Overseer's Personal Effects,,,,,,
19935,Languid Enduring Ladar ECM,,,,,,
19463,Autrech Voucher,,,,,,
19461,Blaque Voucher,,,,,,
2331,Shield Power Relay I,,,,,,
19462,Foiritan Voucher,,,,,,
8819,150mm Light Gallium Machine Gun,,,,,,
19470,Intensive Reprocessing Array,,,,,,
19493,Arms Cache,,,,,,
19937,Halting Compact Ladar ECM,,,,,,
3265,Zainou 'Gypsy' CPU Management EE-602,,,,,,
19500,Zor's Custom Navigation Link,,,,,,
19939,Enfeebling Scoped Ladar ECM,,,,,,
3255,Inherent Implants 'Squire' Energy Grid Upgrades EU-706,,,,,,
1977,Tracking Computer I,,,,,,
8821,150mm Light Prototype Automatic Cannon,,,,,,
19534,High-grade Talisman Alpha,,,,,,
3266,Zainou 'Gypsy' CPU Management EE-604,,,,,,
19942,FZ-3a Enduring Gravimetric ECM,,,,,,
3256,Inherent Implants 'Squire' Power Grid Management EG-602,,,,,,
3287,Zainou 'Gypsy' Weapon Disruption WD-906,,,,,,
19535,High-grade Talisman Beta,,,,,,
19944,CZ-4 Compact Gravimetric ECM,,,,,,
19536,High-grade Talisman Gamma,,,,,,
3257,Inherent Implants 'Squire' Power Grid Management EG-604,,,,,,
19539,High-grade Talisman Omega,,,,,,
3249,Inherent Implants 'Squire' Capacitor Emission Systems ES-706,,,,,,
3250,Inherent Implants 'Squire' Energy Pulse Weapons EP-702,,,,,,
19946,BZ-5 Scoped Gravimetric ECM,,,,,,
8863,200mm Light 'Scout' Autocannon I,,,,,,
19540,High-grade Snake Alpha,,,,,,
19537,High-grade Talisman Delta,,,,,,
19722,Naglfar,,,,,,
19538,High-grade Talisman Epsilon,,,,,,
19582,Guristas Research Data,,,,,,
19585,Dewak's Level 1 Decoder,,,,,,
19586,Dewak's Level 2 Decoder,,,,,,
19587,Dewak's Level 3 Decoder,,,,,,
19621,Perimeter Descramble Code,,,,,,
19658,Melted Snowball CVII,,,,,,
3252,Inherent Implants 'Squire' Energy Pulse Weapons EP-706,,,,,,
19547,Inherent Implants 'Noble' Repair Systems RS-605,,,,,,
19948,Gloom Enduring Radar ECM,,,,,,
2013,Hostages,,,,,,
19556,High-grade Snake Omega,,,,,,
19548,Inherent Implants 'Noble' Remote Armor Repair Systems RA-705,,,,,,
19660,Festival Launcher,,,,,,
3288,Zainou 'Gypsy' Target Painting TG-902,,,,,,
19950,Shade Compact Radar ECM,,,,,,
3253,Inherent Implants 'Squire' Energy Grid Upgrades EU-702,,,,,,
19549,Inherent Implants 'Noble' Mechanic MC-805,,,,,,
8865,200mm Light Carbine Repeating Cannon I,,,,,,
19663,Jarkon Puman's Tag,,,,,,
19675,Ixon Kruz's Insignia,,,,,,
19678,Dakin Gara's Insignia,,,,,,
19680,Karmone Tizmer's Insignia,,,,,,
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005,,,,,,
2009,Supercapital Construction Facilities,,,,,,
19952,Umbra Scoped Radar ECM,,,,,,
3251,Inherent Implants 'Squire' Energy Pulse Weapons EP-704,,,,,,
19954,Soran's Passkey,,,,,,
19555,High-grade Snake Epsilon,,,,,,
19551,High-grade Snake Beta,,,,,,
19684,Inherent Implants 'Noble' Repair Proficiency RP-903,,,,,,
3239,Inherent Implants 'Squire' Capacitor Management EM-806,,,,,,
3240,Inherent Implants 'Squire' Capacitor Systems Operation EO-602,,,,,,
3254,Inherent Implants 'Squire' Energy Grid Upgrades EU-704,,,,,,
19553,High-grade Snake Gamma,,,,,,
1978,Tracking Computer II,,,,,,
19554,High-grade Snake Delta,,,,,,
19962,Shadow Iron Charge S,,,,,,
19685,Inherent Implants 'Noble' Repair Proficiency RP-905,,,,,,
8867,200mm Light Gallium Machine Gun,,,,,,
19686,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705,,,,,,
19964,Shadow Tungsten Charge S,,,,,,
3241,Inherent Implants 'Squire' Capacitor Systems Operation EO-604,,,,,,
3247,Inherent Implants 'Squire' Capacitor Emission Systems ES-702,,,,,,
19687,Eifyr and Co. 'Gunslinger' Surgical Strike SS-905,,,,,,
3246,Inherent Implants 'Squire' Capacitor Systems Operation EO-606,,,,,,
3289,Zainou 'Gypsy' Target Painting TG-904,,,,,,
19966,Shadow Iridium Charge S,,,,,,
19688,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1005,,,,,,
2028,Pirate Detection Array 3,,,,,,
2018,Medium Cap Battery I,,,,,,
2333,Survey Scanner II,,,,,,
3248,Inherent Implants 'Squire' Capacitor Emission Systems ES-704,,,,,,
19968,Shadow Lead Charge S,,,,,,
19689,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805,,,,,,
8869,200mm Light Prototype Automatic Cannon,,,,,,
2008,Cynosural Navigation,,,,,,
19690,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-605,,,,,,
19970,Arch Angel Carbonized Lead S,,,,,,
3290,Zainou 'Gypsy' Target Painting TG-906,,,,,,
3242,Warp Disruptor I,,,,,,
19691,Inherent Implants 'Lancer' Small Energy Turret SE-605,,,,,,
3235,Zainou 'Deadeye' Sharpshooter ST-906,,,,,,
19972,Arch Angel Nuclear S,,,,,,
19692,Inherent Implants 'Lancer' Controlled Bursts CB-705,,,,,,
8903,250mm Light 'Scout' Artillery I,,,,,,
19720,Revelation,,,,,,
19693,Inherent Implants 'Lancer' Gunnery RF-905,,,,,,
19974,Arch Angel Proton S,,,,,,
19694,Inherent Implants 'Lancer' Large Energy Turret LE-1005,,,,,,
1986,Signal Amplifier I,,,,,,
3236,Zainou 'Deadeye' Trajectory Analysis TA-702,,,,,,
19976,Arch Angel Depleted Uranium S,,,,,,
3291,Inherent Implants 'Noble' Repair Systems RS-602,,,,,,
19695,Inherent Implants 'Lancer' Medium Energy Turret ME-805,,,,,,
8905,250mm Light Carbine Howitzer I,,,,,,
19978,Sanshas Radio S,,,,,,
19696,Zainou 'Deadeye' Sharpshooter ST-905,,,,,,
2341,Passive Targeter II,,,,,,
3292,Inherent Implants 'Noble' Repair Systems RS-604,,,,,,
19697,Zainou 'Deadeye' Trajectory Analysis TA-705,,,,,,
19980,Sanshas Microwave S,,,,,,
19698,Zainou 'Deadeye' Large Hybrid Turret LH-1005,,,,,,
3234,Zainou 'Deadeye' Sharpshooter ST-904,,,,,,
19982,Sanshas Infrared S,,,,,,
8907,250mm Light Gallium Cannon,,,,,,
19699,Zainou 'Deadeye' Medium Hybrid Turret MH-805,,,,,,
3237,Inherent Implants 'Squire' Capacitor Management EM-802,,,,,,
19984,Sanshas Standard S,,,,,,
19700,Zainou 'Deadeye' Small Hybrid Turret SH-605,,,,,,
3233,Zainou 'Deadeye' Medium Hybrid Turret MH-806,,,,,,
2006,Omen,,,,,,
19702,Repository Descramble Code,,,,,,
19705,Outgrowth Hive Entrance Code,,,,,,
2001,Cynosural Suppression,,,,,,
3238,Inherent Implants 'Squire' Capacitor Management EM-804,,,,,,
19986,Arch Angel Titanium Sabot S,,,,,,
3293,Medium Standard Container,,,,,,
19719,Transport Ships,,,,,,
3244,Warp Disruptor II,,,,,,
3225,Zainou 'Deadeye' Small Hybrid Turret SH-602,,,,,,
8909,250mm Light Prototype Siege Cannon,,,,,,
19988,Arch Angel Fusion S,,,,,,
3224,Zainou 'Deadeye' Large Hybrid Turret LH-1006,,,,,,
1987,Signal Amplifier II,,,,,,
19990,Arch Angel Phased Plasma S,,,,,,
2344,Condensates,,,,,,
3230,Zainou 'Gnome' Weapon Upgrades WU-1006,,,,,,
9071,Dual 180mm 'Scout' Autocannon I,,,,,,
19992,Arch Angel EMP S,,,,,,
3299,Inherent Implants 'Noble' Repair Systems RS-606,,,,,,
3227,Zainou 'Deadeye' Small Hybrid Turret SH-606,,,,,,
3226,Zainou 'Deadeye' Small Hybrid Turret SH-604,,,,,,
3231,Zainou 'Deadeye' Medium Hybrid Turret MH-802,,,,,,
3296,Large Standard Container,,,,,,
19994,Arch Angel Carbonized Lead M,,,,,,
2020,Large Cap Battery I,,,,,,
19996,Arch Angel Nuclear M,,,,,,
3300,Gunnery,,,,,,
9073,Dual 180mm Carbine Repeating Cannon I,,,,,,
19998,Arch Angel Proton M,,,,,,
